invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall,ssn,is_restricted
I251900,LUO145542,Male,50,Food & Beverage,2,10.46,Cash,4/8/2022,Mall of Istanbul,000-55-2544,True
I307373,SEI974716,Female,25,Cosmetics,3,121.98,Credit Card,17/08/2021,Emaar Square Mall,000-97-3977,False
I104708,ZAJ317742,Female,57,Clothing,2,600.16,Credit Card,24/04/2021,Mall of Istanbul,000-64-1487,True
I336940,NVV136120,Female,18,Shoes,1,600.17,Credit Card,27/10/2022,Viaport Outlet,000-73-9691,False
I197865,TAN567509,Male,46,Clothing,1,300.08,Cash,3/6/2022,Metropol AVM,000-43-9337,False
I277406,KWQ975582,Female,35,Shoes,5,3000.85,Cash,25/09/2022,Istinye Park,000-63-4301,True
I313240,LKP240768,Male,67,Clothing,3,900.24,Debit Card,21/02/2023,Metrocity,000-53-5018,False
I191637,UHD471047,Female,42,Clothing,5,1500.4,Credit Card,10/11/2022,Kanyon,000-87-5805,False
I533112,SNB016498,Male,60,Cosmetics,5,203.3,Debit Card,19/06/2021,Metrocity,000-89-5800,True
I126388,TZF964243,Male,46,Food & Beverage,2,10.46,Cash,19/01/2023,Viaport Outlet,000-68-8307,False
I123839,MDG964736,Female,44,Toys,4,143.36,Credit Card,30/01/2023,Metrocity,000-24-2839,False
I237059,IVQ807088,Female,27,Food & Beverage,4,20.92,Credit Card,24/05/2022,Forum Istanbul,000-67-3162,False
I753093,LCM945275,Female,34,Books,5,75.75,Debit Card,16/01/2021,Forum Istanbul,000-23-8077,True
I134249,ZKD214667,Female,44,Clothing,1,300.08,Debit Card,8/3/2021,Emaar Square Mall,000-46-2354,True
I225559,JZN495720,Female,30,Clothing,4,1200.32,Cash,27/06/2022,Kanyon,000-66-1744,True
I191725,VEH748259,Female,36,Cosmetics,2,81.32,Debit Card,29/12/2022,Cevahir AVM,000-77-3745,False
I799061,KPV741128,Male,26,Clothing,4,1200.32,Debit Card,3/8/2021,Mall of Istanbul,000-26-2376,False
I993277,NBW086370,Male,31,Shoes,3,1800.51,Credit Card,29/01/2023,Metrocity,000-97-4585,False
I258484,BFH793469,Female,61,Clothing,1,300.08,Credit Card,5/5/2021,Metrocity,000-13-2644,False
I103434,OYD977629,Female,19,Clothing,1,300.08,Debit Card,11/5/2021,Mall of Istanbul,000-37-9825,False
I151517,MPA728335,Female,43,Clothing,4,1200.32,Credit Card,30/01/2022,Kanyon,000-36-6457,False
I273339,NTX218186,Male,68,Clothing,4,1200.32,Cash,18/12/2022,Mall of Istanbul,000-95-2119,False
I272273,YMI707098,Female,25,Clothing,2,600.16,Credit Card,11/11/2022,Mall of Istanbul,000-70-6348,True
I179412,ARX208594,Male,61,Clothing,5,1500.4,Debit Card,3/2/2021,Zorlu Center,000-23-7563,False
I140307,OUP927863,Male,27,Toys,4,143.36,Cash,26/04/2021,Mall of Istanbul,000-62-4433,False
I294561,VHK670920,Female,68,Toys,3,107.52,Credit Card,5/7/2021,Metropol AVM,000-13-4534,True
I834525,KKW111677,Male,43,Clothing,3,900.24,Credit Card,10/7/2022,Metropol AVM,000-15-4557,True
I204079,MJT983671,Female,43,Clothing,2,600.16,Cash,7/6/2022,Metrocity,000-59-5510,False
I265345,XJK122721,Male,69,Clothing,4,1200.32,Cash,18/12/2021,Cevahir AVM,000-94-6006,False
I230823,XHI377825,Female,46,Food & Beverage,1,5.23,Cash,14/04/2022,Kanyon,000-22-1323,False
I178296,YZH647033,Male,69,Technology,3,3150.0,Cash,18/02/2021,Istinye Park,000-30-9051,True
I136705,GLS503376,Male,23,Books,4,60.6,Cash,7/6/2021,Mall of Istanbul,000-58-3791,True
I247881,XNT461878,Male,30,Clothing,5,1500.4,Cash,28/03/2022,Mall of Istanbul,000-74-1301,False
I417275,TVZ337845,Female,49,Cosmetics,5,203.3,Debit Card,28/09/2021,Metrocity,000-25-0260,True
I149586,OSX101340,Female,20,Food & Beverage,5,26.15,Credit Card,29/07/2022,Mall of Istanbul,000-54-0107,False
I306938,ACD275174,Female,59,Toys,4,143.36,Debit Card,6/2/2021,Metropol AVM,000-27-2150,False
I315788,HCY811180,Female,38,Clothing,1,300.08,Cash,8/2/2023,Kanyon,000-78-9881,True
I288782,FKJ847153,Female,60,Technology,4,4200.0,Cash,10/2/2022,Metropol AVM,000-30-0620,True
I150900,AWC526268,Female,28,Cosmetics,5,203.3,Cash,7/11/2022,Metrocity,000-71-4783,False
I897528,PFC428456,Female,42,Toys,5,179.2,Cash,8/9/2021,Kanyon,000-96-5546,False
I163954,XOX349528,Female,56,Clothing,4,1200.32,Cash,22/07/2022,Cevahir AVM,000-85-5841,False
I681615,QWK983756,Male,56,Clothing,4,1200.32,Cash,5/9/2022,Metropol AVM,000-31-8616,False
I412701,XPM167758,Male,60,Shoes,1,600.17,Credit Card,28/10/2021,Kanyon,000-27-7247,True
I264887,EWI923418,Female,65,Clothing,1,300.08,Credit Card,21/01/2021,Kanyon,000-63-8034,True
I102276,JGP303293,Female,49,Cosmetics,2,81.32,Debit Card,30/03/2022,Istinye Park,000-71-4471,False
I230177,KMV837266,Female,34,Souvenir,3,35.19,Credit Card,24/01/2021,Mall of Istanbul,000-33-3379,False
I203034,QYG654344,Male,39,Books,4,60.6,Cash,6/4/2021,Metrocity,000-89-3443,False
I183108,KKS333654,Female,69,Food & Beverage,3,15.69,Cash,18/12/2022,Metropol AVM,000-50-4341,True
I224867,GMC563838,Male,47,Cosmetics,1,40.66,Credit Card,14/02/2023,Metrocity,000-37-3755,False
I903916,SDK277843,Male,62,Clothing,5,1500.4,Credit Card,20/11/2022,Metrocity,000-91-7484,False
I337803,DDM547195,Female,30,Cosmetics,2,81.32,Cash,7/11/2022,Emaar Square Mall,000-34-2182,False
I658566,OBA120205,Female,62,Toys,3,107.52,Cash,26/06/2021,Zorlu Center,000-66-8520,False
I121639,UQM031038,Male,44,Cosmetics,5,203.3,Cash,20/10/2022,Kanyon,000-37-9960,True
I335871,AKW110899,Male,31,Cosmetics,2,81.32,Credit Card,16/04/2022,Istinye Park,000-63-9477,False
I266324,POZ297674,Female,29,Shoes,3,1800.51,Cash,15/10/2021,Zorlu Center,000-33-1307,False
I404344,HPK171624,Male,31,Cosmetics,1,40.66,Debit Card,25/12/2021,Metrocity,000-54-1961,False
I105378,RYX101173,Female,69,Clothing,5,1500.4,Cash,13/11/2021,Viaport Outlet,000-15-0195,False
I145659,USQ464705,Female,61,Cosmetics,1,40.66,Cash,3/8/2021,Viaport Outlet,000-27-6215,True
I176964,UOC129501,Female,33,Food & Beverage,2,10.46,Credit Card,8/5/2021,Kanyon,000-10-8023,True
I162958,SKP805667,Male,68,Food & Beverage,3,15.69,Credit Card,11/7/2021,Viaport Outlet,000-66-2705,False
I102107,HXG447941,Male,31,Clothing,5,1500.4,Debit Card,6/9/2022,Mall of Istanbul,000-18-4218,False
I120053,HSD333830,Male,29,Cosmetics,1,40.66,Cash,8/7/2022,Zorlu Center,000-34-4118,False
I317658,HSB644548,Female,47,Clothing,3,900.24,Cash,18/02/2023,Forum Istanbul,000-99-8551,False
I258079,RSN646690,Female,37,Toys,3,107.52,Cash,17/03/2021,Istinye Park,000-59-9326,False
I882333,DOS247618,Female,30,Cosmetics,4,162.64,Credit Card,14/07/2021,Metropol AVM,000-95-6269,False
I267454,EHM047789,Female,40,Cosmetics,1,40.66,Cash,19/06/2021,Cevahir AVM,000-53-3548,True
I443663,XQT848926,Male,45,Food & Beverage,2,10.46,Cash,11/4/2022,Metropol AVM,000-73-1118,True
I139919,PUP771131,Female,65,Clothing,5,1500.4,Debit Card,24/09/2021,Istinye Park,000-56-5840,False
I338850,BVL477222,Male,32,Technology,3,3150.0,Credit Card,30/11/2022,Metropol AVM,000-70-4073,False
I207041,HKM371066,Female,24,Toys,4,143.36,Cash,24/07/2021,Emaar Square Mall,000-24-0431,False
I280463,YNU957067,Female,21,Food & Beverage,1,5.23,Cash,31/01/2021,Istinye Park,000-55-2973,True
I541408,PIS011042,Female,19,Technology,4,4200.0,Credit Card,1/12/2021,Kanyon,000-10-9180,True
I119283,SAL276621,Female,30,Toys,2,71.68,Credit Card,3/7/2021,Istinye Park,000-82-9165,True
I230906,WQQ654996,Female,44,Books,4,60.6,Credit Card,28/06/2022,Zorlu Center,000-34-1073,True
I243177,TEA932818,Female,21,Clothing,3,900.24,Cash,19/09/2022,Forum Istanbul,000-81-7424,False
I430660,NRJ848833,Female,43,Clothing,5,1500.4,Cash,16/11/2021,Kanyon,000-38-0496,False
I151846,BLQ463389,Female,50,Toys,2,71.68,Cash,30/01/2023,Kanyon,000-95-9311,True
I172829,YAT881185,Male,47,Souvenir,2,23.46,Cash,3/1/2023,Mall of Istanbul,000-56-0847,True
I123751,CQB624493,Male,44,Clothing,3,900.24,Debit Card,2/4/2021,Kanyon,000-70-3433,True
I861840,IVG373908,Male,49,Clothing,5,1500.4,Credit Card,10/12/2021,Zorlu Center,000-39-7652,True
I306356,ATB670248,Female,35,Food & Beverage,4,20.92,Credit Card,1/8/2021,Mall of Istanbul,000-67-3731,False
I187454,IYD637795,Female,57,Shoes,2,1200.34,Cash,20/01/2023,Emaar Square Mall,000-23-2132,False
I227859,FBW882540,Male,62,Toys,1,35.84,Cash,8/3/2023,Mall of Istanbul,000-88-7804,True
I219709,ZEU490313,Female,68,Cosmetics,2,81.32,Credit Card,29/07/2022,Kanyon,000-34-4508,False
I316483,GKE616222,Male,43,Clothing,3,900.24,Debit Card,7/8/2022,Emaar Square Mall,000-20-5101,True
I306092,PEU564733,Female,40,Cosmetics,2,81.32,Cash,12/1/2021,Zorlu Center,000-76-5568,False
I299261,RDU364636,Female,68,Food & Beverage,1,5.23,Cash,2/3/2023,Mall of Istanbul,000-16-2619,False
I160696,MEZ517466,Male,60,Food & Beverage,3,15.69,Cash,17/06/2022,Mall of Istanbul,000-97-7436,True
I515308,UPB696100,Female,28,Souvenir,3,35.19,Credit Card,5/8/2022,Mall of Istanbul,000-95-6113,True
I192848,JPO784749,Male,23,Shoes,2,1200.34,Credit Card,30/04/2022,Metropol AVM,000-87-0439,True
I122461,FZK719167,Male,18,Toys,2,71.68,Debit Card,16/03/2022,Kanyon,000-77-2447,False
I337288,QOO611751,Female,27,Clothing,4,1200.32,Credit Card,29/12/2022,Forum Istanbul,000-62-8914,True
I109184,WHG988271,Female,35,Books,5,75.75,Cash,9/9/2022,Metrocity,000-12-0004,True
I274385,XKI747618,Female,34,Books,2,30.3,Cash,1/2/2023,Kanyon,000-87-0963,True
I581118,XYG213780,Female,57,Shoes,5,3000.85,Debit Card,14/02/2022,Kanyon,000-70-2469,False
I298736,NEY352492,Female,22,Cosmetics,4,162.64,Cash,18/11/2022,Kanyon,000-32-0450,False
I309109,HZW941750,Female,22,Toys,1,35.84,Debit Card,23/10/2022,Mall of Istanbul,000-81-7824,True
I553237,NUK070129,Male,64,Food & Beverage,5,26.15,Credit Card,14/02/2023,Emaar Square Mall,000-20-2566,False
I250867,RCF296638,Male,46,Clothing,4,1200.32,Debit Card,16/02/2022,Cevahir AVM,000-25-8559,False
I833549,RUE734815,Female,32,Clothing,2,600.16,Credit Card,29/08/2022,Cevahir AVM,000-84-4575,False
I242807,SPP401469,Female,39,Clothing,5,1500.4,Credit Card,23/02/2022,Cevahir AVM,000-54-2948,True
I279979,DDC479276,Female,51,Food & Beverage,3,15.69,Cash,6/4/2021,Forum Istanbul,000-41-9768,False
I165159,PDD694985,Female,55,Cosmetics,2,81.32,Credit Card,23/12/2021,Emaar Square Mall,000-92-5297,False
I312679,QYZ987753,Female,21,Toys,3,107.52,Cash,10/4/2022,Emaar Square Mall,000-82-6775,False
I166843,DJM738921,Female,42,Cosmetics,1,40.66,Cash,11/1/2022,Mall of Istanbul,000-14-2152,True
I161203,YVY018611,Male,48,Cosmetics,4,162.64,Debit Card,4/4/2021,Viaport Outlet,000-40-3435,True
I154235,AKV326506,Male,30,Books,3,45.45,Credit Card,3/8/2021,Mall of Istanbul,000-19-5371,False
I111715,GGT787005,Female,28,Food & Beverage,5,26.15,Credit Card,26/08/2022,Emaar Square Mall,000-89-8455,False
I135323,JBF289376,Female,47,Clothing,4,1200.32,Credit Card,17/03/2022,Mall of Istanbul,000-69-5747,False
I117018,MJE987186,Male,50,Shoes,3,1800.51,Cash,28/10/2021,Mall of Istanbul,000-24-7540,True
I176302,LFK744792,Female,52,Food & Beverage,2,10.46,Credit Card,1/10/2021,Forum Istanbul,000-56-7298,True
I181135,ZLO301084,Female,52,Clothing,2,600.16,Cash,16/02/2023,Mall of Istanbul,000-89-0484,True
I455059,SRE548958,Female,40,Clothing,5,1500.4,Cash,5/4/2022,Zorlu Center,000-35-2741,False
I151546,ZGM671518,Male,66,Souvenir,3,35.19,Cash,6/4/2022,Forum Istanbul,000-35-0225,False
I147108,BNP544418,Female,24,Technology,4,4200.0,Credit Card,8/12/2021,Mall of Istanbul,000-80-8614,False
I222730,IUH510379,Male,29,Food & Beverage,1,5.23,Cash,5/4/2021,Metropol AVM,000-78-0928,True
I196403,IWL385794,Female,41,Souvenir,5,58.65,Debit Card,22/04/2021,Metrocity,000-65-0049,True
I175399,HNU623479,Male,39,Clothing,3,900.24,Cash,14/02/2021,Mall of Istanbul,000-87-4636,False
I294041,EAD891393,Female,63,Clothing,1,300.08,Cash,29/10/2021,Mall of Istanbul,000-18-7616,True
I967576,CEK186417,Male,59,Technology,2,2100.0,Debit Card,9/9/2022,Metrocity,000-53-0193,True
I256895,CEA515402,Female,42,Clothing,2,600.16,Debit Card,27/10/2021,Emaar Square Mall,000-31-4582,True
I107606,HHZ916784,Male,45,Cosmetics,1,40.66,Debit Card,15/08/2021,Cevahir AVM,000-25-3621,False
I586260,AXB587446,Female,27,Technology,1,1050.0,Debit Card,20/11/2022,Istinye Park,000-13-0771,False
I122207,PQM666817,Male,64,Toys,2,71.68,Credit Card,31/01/2022,Cevahir AVM,000-66-8408,True
I901003,CLX561146,Female,28,Books,3,45.45,Cash,18/01/2023,Viaport Outlet,000-90-8949,False
I982582,RBM099240,Female,61,Food & Beverage,3,15.69,Credit Card,19/12/2022,Cevahir AVM,000-64-8087,True
I861170,OIU785699,Female,18,Clothing,3,900.24,Cash,25/01/2022,Metropol AVM,000-93-5727,True
I126965,CJY014874,Female,26,Toys,2,71.68,Cash,3/1/2023,Forum Istanbul,000-76-7939,False
I103991,CYL618781,Female,54,Food & Beverage,5,26.15,Credit Card,1/2/2021,Kanyon,000-51-5581,False
I785441,GKR310229,Male,33,Food & Beverage,1,5.23,Cash,24/02/2021,Viaport Outlet,000-97-8867,True
I573998,VYQ262583,Male,42,Toys,5,179.2,Cash,23/02/2023,Metropol AVM,000-53-0080,True
I320505,FAU897324,Male,58,Clothing,5,1500.4,Cash,22/11/2021,Cevahir AVM,000-85-5550,True
I218608,YZE698460,Female,38,Toys,5,179.2,Credit Card,2/1/2022,Metrocity,000-83-1588,False
I236226,GEN676046,Female,51,Books,4,60.6,Debit Card,8/1/2022,Istinye Park,000-48-5492,True
I174174,TMD068217,Female,23,Toys,3,107.52,Debit Card,1/11/2021,Kanyon,000-15-4860,True
I377759,BTO342106,Female,45,Food & Beverage,3,15.69,Credit Card,27/12/2021,Forum Istanbul,000-89-7171,True
I315379,UJH807428,Male,47,Clothing,2,600.16,Cash,19/01/2021,Metropol AVM,000-32-4064,False
I243668,PRU312973,Female,35,Toys,2,71.68,Credit Card,25/01/2023,Metrocity,000-60-6755,True
I950971,ARI970343,Female,63,Food & Beverage,5,26.15,Debit Card,26/08/2021,Istinye Park,000-89-4772,False
I750306,HUS707703,Female,23,Clothing,1,300.08,Debit Card,26/10/2021,Metrocity,000-96-6444,False
I755143,RBV268911,Female,40,Food & Beverage,4,20.92,Credit Card,14/01/2023,Metrocity,000-26-7296,True
I104015,OGF380014,Female,57,Food & Beverage,4,20.92,Cash,14/10/2021,Kanyon,000-32-8219,True
I161440,LXK946939,Female,40,Clothing,1,300.08,Credit Card,19/07/2022,Metropol AVM,000-64-5556,False
I136782,RQY992706,Male,26,Clothing,5,1500.4,Cash,16/12/2021,Metrocity,000-23-8850,False
I785086,LKQ204219,Female,27,Clothing,2,600.16,Cash,5/11/2021,Mall of Istanbul,000-25-4719,True
I122569,EIO998130,Female,18,Clothing,1,300.08,Cash,16/07/2022,Istinye Park,000-98-2200,True
I167611,SHT515927,Male,24,Shoes,5,3000.85,Cash,9/1/2021,Kanyon,000-15-5053,False
I300451,ZPZ777696,Female,46,Toys,3,107.52,Cash,7/4/2021,Metrocity,000-38-9067,True
I288254,NUW208024,Female,48,Clothing,3,900.24,Cash,1/11/2022,Metrocity,000-44-5307,False
I197289,TZN453466,Male,48,Technology,2,2100.0,Credit Card,9/7/2021,Metrocity,000-15-4247,False
I201020,ATZ615688,Female,53,Books,5,75.75,Cash,17/03/2021,Kanyon,000-61-2395,False
I499464,ZDN775596,Male,19,Clothing,3,900.24,Cash,15/09/2021,Metropol AVM,000-23-7978,False
I308496,IVC861552,Female,61,Books,3,45.45,Cash,10/7/2022,Metropol AVM,000-59-4272,False
I936138,BCU968580,Female,24,Clothing,3,900.24,Cash,8/1/2023,Viaport Outlet,000-94-3168,False
I942231,KFO284777,Female,41,Shoes,3,1800.51,Cash,8/4/2022,Mall of Istanbul,000-47-9908,False
I191798,HAP158422,Male,24,Cosmetics,1,40.66,Debit Card,9/8/2021,Kanyon,000-35-9404,False
I889080,TFX684531,Female,53,Clothing,3,900.24,Cash,6/9/2022,Emaar Square Mall,000-46-1746,True
I241087,MKH069791,Female,67,Clothing,1,300.08,Credit Card,5/10/2022,Kanyon,000-64-6187,True
I255208,BOW693374,Female,37,Clothing,4,1200.32,Debit Card,5/11/2021,Mall of Istanbul,000-67-4201,False
I116801,WTJ934272,Female,29,Cosmetics,5,203.3,Cash,23/03/2022,Mall of Istanbul,000-14-7235,True
I252374,FHR037356,Male,45,Clothing,5,1500.4,Debit Card,9/12/2022,Istinye Park,000-81-9170,False
I797996,THS739604,Male,51,Books,2,30.3,Credit Card,7/2/2021,Zorlu Center,000-96-6872,True
I331209,BIZ930844,Female,24,Shoes,2,1200.34,Cash,27/01/2022,Metrocity,000-82-8368,True
I314600,OLP730002,Female,42,Cosmetics,1,40.66,Cash,14/11/2022,Kanyon,000-99-5896,False
I163342,BIA506297,Male,48,Clothing,2,600.16,Debit Card,17/12/2021,Metrocity,000-78-5155,False
I304710,DXK884455,Female,24,Souvenir,5,58.65,Debit Card,22/02/2023,Kanyon,000-67-4435,True
I181828,YHS048279,Female,50,Clothing,4,1200.32,Cash,31/03/2021,Kanyon,000-89-1234,False
I908367,ZTR580427,Female,64,Clothing,1,300.08,Cash,22/12/2021,Istinye Park,000-21-0894,False
I298558,CGS213479,Female,62,Clothing,4,1200.32,Credit Card,4/11/2021,Mall of Istanbul,000-60-7155,False
I153215,QVX065817,Female,37,Cosmetics,3,121.98,Cash,22/06/2022,Kanyon,000-68-2477,False
I232922,ODG880437,Female,53,Clothing,4,1200.32,Cash,2/11/2022,Viaport Outlet,000-64-4746,True
I671972,TRT118744,Male,66,Cosmetics,2,81.32,Debit Card,21/03/2021,Metrocity,000-21-8257,False
I204298,NFC914888,Female,25,Shoes,1,600.17,Cash,14/11/2021,Forum Istanbul,000-67-3869,True
I162779,KFV706188,Female,52,Shoes,2,1200.34,Debit Card,25/01/2021,Cevahir AVM,000-93-9487,True
I260522,HVT267124,Female,32,Cosmetics,5,203.3,Cash,16/07/2021,Kanyon,000-67-8814,False
I497997,GEI287319,Male,53,Clothing,1,300.08,Cash,30/08/2022,Metropol AVM,000-88-5194,False
I659618,IFD710256,Male,61,Clothing,5,1500.4,Credit Card,11/7/2021,Mall of Istanbul,000-37-7446,False
I589724,JCS229447,Female,21,Shoes,1,600.17,Cash,23/10/2021,Metropol AVM,000-70-0858,False
I290886,KVH183890,Female,66,Clothing,3,900.24,Debit Card,17/01/2023,Metropol AVM,000-19-2623,True
I314790,SCN818878,Female,26,Food & Beverage,4,20.92,Debit Card,12/8/2022,Metrocity,000-45-9420,False
I210248,LEU728247,Female,36,Cosmetics,2,81.32,Credit Card,9/8/2022,Istinye Park,000-37-1794,True
I293976,JDO778627,Male,54,Clothing,5,1500.4,Cash,21/10/2021,Forum Istanbul,000-65-4357,True
I291036,AMI361435,Female,50,Food & Beverage,4,20.92,Credit Card,21/03/2021,Metrocity,000-55-9791,False
I326859,GQX094259,Female,25,Cosmetics,1,40.66,Cash,30/07/2021,Istinye Park,000-76-2412,True
I335709,AKS077279,Male,58,Food & Beverage,4,20.92,Cash,5/8/2021,Kanyon,000-43-4044,False
I288840,TSI330535,Female,28,Cosmetics,1,40.66,Cash,28/08/2022,Metrocity,000-66-8955,True
I302244,GSE333780,Male,23,Shoes,4,2400.68,Cash,2/11/2022,Mall of Istanbul,000-11-4430,True
I253016,HJX024811,Male,25,Clothing,2,600.16,Credit Card,8/10/2021,Metropol AVM,000-66-0044,True
I153763,BKL994930,Female,45,Clothing,5,1500.4,Cash,4/7/2021,Mall of Istanbul,000-47-0643,False
I109971,GOS697970,Male,65,Shoes,2,1200.34,Cash,4/1/2021,Zorlu Center,000-71-9653,True
I486506,IWI432710,Female,47,Cosmetics,5,203.3,Cash,9/2/2021,Viaport Outlet,000-35-6373,False
I149092,BZX245766,Male,43,Clothing,3,900.24,Cash,20/10/2022,Mall of Istanbul,000-54-1118,False
I207281,NVB674004,Male,56,Clothing,2,600.16,Credit Card,7/12/2022,Emaar Square Mall,000-75-7324,False
I849156,TQU224195,Female,32,Souvenir,1,11.73,Credit Card,26/10/2021,Kanyon,000-57-6453,False
I514802,LQZ058883,Male,22,Food & Beverage,5,26.15,Cash,5/4/2021,Metrocity,000-84-2923,False
I220101,FIV764402,Female,65,Clothing,4,1200.32,Debit Card,12/12/2022,Kanyon,000-65-9658,False
I934810,WQN400396,Female,31,Clothing,3,900.24,Cash,28/03/2022,Mall of Istanbul,000-27-0822,False
I129850,OCC070542,Female,36,Shoes,1,600.17,Credit Card,23/01/2022,Mall of Istanbul,000-38-2605,True
I327786,DIK989056,Male,30,Shoes,5,3000.85,Credit Card,28/12/2021,Zorlu Center,000-70-3413,True
I224251,XUF528120,Female,39,Cosmetics,3,121.98,Debit Card,25/11/2021,Metrocity,000-53-8131,True
I208307,MQB061966,Female,55,Technology,2,2100.0,Credit Card,30/01/2022,Kanyon,000-25-2309,False
I235490,HCJ388985,Female,61,Toys,1,35.84,Debit Card,21/08/2022,Metropol AVM,000-56-6379,True
I961459,ZRF588054,Female,68,Shoes,3,1800.51,Cash,11/11/2021,Viaport Outlet,000-71-3024,True
I195486,CZB225158,Male,58,Souvenir,5,58.65,Credit Card,13/01/2023,Zorlu Center,000-19-2528,True
I808687,NRN938011,Male,67,Books,3,45.45,Cash,7/7/2021,Mall of Istanbul,000-41-0079,True
I223331,FZG731345,Female,68,Food & Beverage,3,15.69,Cash,15/03/2022,Metrocity,000-13-9053,False
I130910,IRA719747,Female,60,Books,2,30.3,Cash,31/10/2021,Kanyon,000-53-7501,True
I473853,VIU532733,Female,33,Food & Beverage,1,5.23,Credit Card,6/1/2023,Kanyon,000-94-8289,True
I310861,IPO342139,Female,27,Technology,2,2100.0,Credit Card,25/02/2022,Mall of Istanbul,000-83-5716,False
I317095,ILA575186,Male,38,Shoes,4,2400.68,Debit Card,20/12/2022,Istinye Park,000-85-1886,False
I243008,POS493971,Male,28,Toys,5,179.2,Credit Card,9/7/2022,Metrocity,000-57-3835,False
I174828,IUG009430,Male,38,Clothing,3,900.24,Debit Card,25/07/2021,Metropol AVM,000-28-4996,False
I182008,GSJ167507,Female,40,Technology,3,3150.0,Credit Card,9/5/2021,Metropol AVM,000-33-5577,False
I247722,MET103174,Female,54,Clothing,2,600.16,Cash,23/09/2021,Istinye Park,000-59-6236,False
I173937,FUS245036,Female,23,Technology,2,2100.0,Credit Card,18/03/2021,Metrocity,000-12-0113,False
I299158,ZBE227605,Female,35,Clothing,2,600.16,Credit Card,2/1/2023,Kanyon,000-84-8841,False
I182532,NNJ234131,Male,56,Cosmetics,2,81.32,Cash,20/05/2021,Viaport Outlet,000-10-5466,False
I668302,PKW075571,Male,25,Cosmetics,3,121.98,Cash,6/5/2022,Mall of Istanbul,000-72-8809,False
I125221,XVL699370,Female,69,Clothing,4,1200.32,Debit Card,27/12/2022,Metrocity,000-37-6672,True
I284668,TXN081258,Female,38,Clothing,5,1500.4,Cash,4/5/2022,Emaar Square Mall,000-93-9924,False
I603290,UEW820357,Female,58,Cosmetics,2,81.32,Credit Card,13/06/2022,Mall of Istanbul,000-15-3367,True
I606989,SJB430341,Male,33,Food & Beverage,2,10.46,Debit Card,15/08/2021,Kanyon,000-13-3312,True
I200838,GZU187025,Female,22,Clothing,2,600.16,Credit Card,6/10/2021,Viaport Outlet,000-44-1198,False
I930800,AXN725052,Male,31,Food & Beverage,4,20.92,Cash,20/11/2022,Metrocity,000-41-6646,True
I108229,PIV219903,Male,48,Shoes,4,2400.68,Credit Card,5/2/2023,Istinye Park,000-53-3097,False
I370284,UZB783200,Male,42,Clothing,4,1200.32,Cash,18/01/2023,Forum Istanbul,000-26-9638,True
I203115,RTU935699,Female,21,Cosmetics,4,162.64,Cash,17/11/2022,Kanyon,000-75-5294,True
I205328,CHM887245,Female,69,Cosmetics,5,203.3,Cash,22/12/2021,Istinye Park,000-65-8783,False
